American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,San Luis Obispo,2021-04-05,2021-04-04,2021-04-06 06:27:10
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,San Mateo,2021-04-05,2021-04-04,2021-04-06 06:27:13
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Santa Barbara,2021-04-05,2021-04-04,2021-04-06 06:27:15
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Santa Clara,2021-04-05,2021-04-04,2021-04-06 06:27:18
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Santa Cruz,2021-04-05,2021-04-04,2021-04-06 06:27:20
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Shasta,2021-04-05,2021-04-04,2021-04-06 06:27:23
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Sierra,2021-04-05,2021-04-02,2021-04-06 06:27:26
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Siskiyou,2021-04-05,2021-04-04,2021-04-06 06:27:28
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Solano,2021-04-05,2021-04-04,2021-04-06 06:27:31
0.5%,2.1%,0.7%,13.8%,10.0%,0.2%,42.3%,8.3%,22.1%,Sonoma,2021-04-05,2021-04-04,2021-04-06 06:27:33
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Stanislaus,2021-04-05,2021-04-04,2021-04-06 06:27:36
0.7%,13.4%,1.0%,16.8%,11.4%,0.3%,38.0%,7.5%,11.0%,Sutter,2021-04-05,2021-04-04,2021-04-06 06:27:39
0.9%,0.6%,0.3%,10.6%,8.1%,0.1%,48.2%,10.0%,21.2%,Tehama,2021-04-05,2021-04-03,2021-04-06 06:27:41
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Trinity,2021-04-05,2021-04-03,2021-04-06 06:27:44
0.3%,2.6%,0.7%,43.6%,5.5%,0.2%,29.3%,6.1%,11.7%,Tulare,2021-04-05,2021-04-04,2021-04-06 06:27:47
0.5%,1.4%,0.3%,4.6%,1.1%,0.4%,78.5%,6.4%,6.8%,Tuolumne,2021-04-05,2021-04-04,2021-04-06 06:27:49
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Ventura,2021-04-05,2021-04-04,2021-04-06 06:27:52
0.4%,6.3%,1.0%,13.3%,7.0%,0.3%,29.5%,9.7%,32.6%,Yolo,2021-04-05,2021-04-04,2021-04-06 06:27:55
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Yuba,2021-04-05,2021-04-04,2021-04-06 06:27:57
