American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.4%,6.0%,1.7%,35.7%,0.6%,0.3%,24.4%,8.0%,23.0%,Merced,2021-04-14,2021-04-13,2021-04-15 06:25:50
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Modoc,2021-04-14,2021-04-13,2021-04-15 06:25:53
0.4%,1.6%,0.2%,24.3%,12.0%,0.2%,58.8%,1.5%,1.0%,Mono,2021-04-14,2021-04-13,2021-04-15 06:25:55
0.2%,4.2%,1.1%,44.8%,9.9%,0.5%,25.8%,5.4%,8.0%,Monterey,2021-04-14,2021-04-13,2021-04-15 06:25:58
0.2%,5.2%,1.1%,20.7%,8.1%,0.4%,46.9%,7.6%,9.7%,Napa,2021-04-14,2021-04-13,2021-04-15 06:26:01
0.7%,1.0%,0.2%,5.2%,17.0%,0.1%,65.4%,5.0%,5.4%,Nevada,2021-04-14,2021-04-13,2021-04-15 06:26:04
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Orange,2021-04-14,2021-04-13,2021-04-15 06:26:07
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Placer,2021-04-14,2021-04-13,2021-04-15 06:26:10
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Plumas,2021-04-14,2021-04-13,2021-04-15 06:26:13
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Riverside,2021-04-14,2021-04-13,2021-04-15 06:26:15
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Sacramento,2021-04-14,2021-04-13,2021-04-15 06:26:18
0.3%,2.7%,0.6%,34.3%,5.7%,0.3%,24.5%,10.7%,20.9%,San Benito,2021-04-14,2021-04-13,2021-04-15 06:26:21
0.2%,9.2%,4.9%,32.5%,12.6%,0.4%,24.7%,10.2%,5.3%,San Bernardino,2021-04-14,2021-04-13,2021-04-15 06:26:24
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,San Diego,2021-04-14,2021-04-13,2021-04-15 06:26:27
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,San Francisco,2021-04-14,2021-04-13,2021-04-15 06:26:30
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,San Joaquin,2021-04-14,2021-04-13,2021-04-15 06:26:33
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,San Luis Obispo,2021-04-14,2021-04-13,2021-04-15 06:26:35
0.2%,19.8%,1.2%,10.5%,18.6%,0.7%,29.0%,11.7%,8.4%,San Mateo,2021-04-14,2021-04-13,2021-04-15 06:26:38
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Santa Barbara,2021-04-14,2021-04-13,2021-04-15 06:26:41
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Santa Clara,2021-04-14,2021-04-13,2021-04-15 06:26:44
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Santa Cruz,2021-04-14,2021-04-13,2021-04-15 06:26:47
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Shasta,2021-04-14,2021-04-13,2021-04-15 06:26:50
0.5%,1.0%,0.1%,8.0%,9.5%,0.000%,74.6%,2.8%,3.6%,Sierra,2021-04-14,2021-04-12,2021-04-15 06:26:53
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Siskiyou,2021-04-14,2021-04-13,2021-04-15 06:26:56
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Solano,2021-04-14,2021-04-13,2021-04-15 06:26:59
0.5%,2.9%,0.9%,15.1%,12.3%,0.3%,52.5%,8.8%,6.8%,Sonoma,2021-04-14,2021-04-13,2021-04-15 06:27:02
0.5%,5.7%,1.8%,27.1%,0.8%,0.7%,36.4%,10.7%,16.3%,Stanislaus,2021-04-14,2021-04-13,2021-04-15 06:27:04
0.6%,14.8%,1.1%,19.3%,14.2%,0.2%,39.3%,6.1%,4.3%,Sutter,2021-04-14,2021-04-13,2021-04-15 06:27:07
1.0%,0.9%,0.3%,13.5%,9.7%,0.2%,53.2%,8.8%,12.4%,Tehama,2021-04-14,2021-04-13,2021-04-15 06:27:10
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Trinity,2021-04-14,2021-04-13,2021-04-15 06:27:13
0.2%,2.8%,0.7%,48.9%,7.6%,0.2%,28.2%,5.5%,5.9%,Tulare,2021-04-14,2021-04-13,2021-04-15 06:27:15
0.5%,1.5%,0.3%,5.0%,1.7%,0.4%,78.4%,5.9%,6.4%,Tuolumne,2021-04-14,2021-04-13,2021-04-15 06:27:18
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Ventura,2021-04-14,2021-04-13,2021-04-15 06:27:21
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Yolo,2021-04-14,2021-04-13,2021-04-15 06:27:24
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Yuba,2021-04-14,2021-04-13,2021-04-15 06:27:27
