American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
2.3%,1.5%,0.9%,7.2%,4.8%,0.1%,72.6%,1.7%,8.9%,Modoc,2021-03-20,2021-03-19,2021-03-21 00:46:57
0.4%,1.3%,0.3%,21.3%,10.4%,0.2%,58.4%,1.6%,6.1%,Mono,2021-03-20,2021-03-18,2021-03-21 00:47:00
0.2%,4.5%,1.1%,34.2%,11.9%,0.5%,28.8%,6.9%,11.8%,Monterey,2021-03-20,2021-03-19,2021-03-21 00:47:04
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,Napa,2021-03-20,2021-03-19,2021-03-21 00:47:08
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,Nevada,2021-03-20,2021-03-19,2021-03-21 00:47:12
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,Orange,2021-03-20,2021-03-19,2021-03-21 00:47:15
0.4%,5.4%,0.9%,9.4%,13.4%,0.4%,47.2%,8%,15.1%,Placer,2021-03-20,2021-03-19,2021-03-21 00:47:19
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,Plumas,2021-03-20,2021-03-19,2021-03-21 00:47:23
0.3%,5.7%,3.6%,23.5%,14.7%,0.3%,33.3%,11.9%,6.8%,Riverside,2021-03-20,2021-03-19,2021-03-21 00:47:27
0.4%,10.8%,4%,8.2%,10%,0.9%,31.7%,11.3%,22.7%,Sacramento,2021-03-20,2021-03-19,2021-03-21 00:47:30
0.2%,2.1%,0.6%,30.3%,5.1%,0.3%,23.2%,10.5%,27.9%,San Benito,2021-03-20,2021-03-19,2021-03-21 00:47:34
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,San Bernardino,2021-03-20,2021-03-19,2021-03-21 00:47:38
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,San Diego,2021-03-20,2021-03-19,2021-03-21 00:47:41
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,San Francisco,2021-03-20,2021-03-19,2021-03-21 00:47:45
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,San Joaquin,2021-03-20,2021-03-19,2021-03-21 00:47:48
0.1%,1.1%,0.4%,5.9%,12.5%,0.1%,29.9%,15.3%,34.7%,San Luis Obispo,2021-03-20,2021-03-19,2021-03-21 00:47:52
0.2%,18.9%,1.2%,9.8%,14.8%,0.6%,29.7%,10%,14.9%,San Mateo,2021-03-20,2021-03-19,2021-03-21 00:47:56
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,Santa Barbara,2021-03-20,2021-03-19,2021-03-21 00:47:59
0.1%,25.7%,1.4%,11.5%,13.6%,0.4%,25.1%,8.1%,14%,Santa Clara,2021-03-20,2021-03-19,2021-03-21 00:48:03
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,Santa Cruz,2021-03-20,2021-03-19,2021-03-21 00:48:07
0.7%,1.2%,0.4%,3.2%,22.1%,0.1%,46.2%,12.4%,13.9%,Shasta,2021-03-20,2021-03-19,2021-03-21 00:48:10
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,Sierra,2021-03-20,2021-03-19,2021-03-21 00:48:14
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,Siskiyou,2021-03-20,2021-03-19,2021-03-21 00:48:17
0.3%,11.5%,6.8%,8.5%,7.7%,1%,28.8%,12%,23.4%,Solano,2021-03-20,2021-03-19,2021-03-21 00:48:21
0.5%,2.1%,0.7%,13.4%,12.1%,0.2%,45.7%,8.8%,16.5%,Sonoma,2021-03-20,2021-03-19,2021-03-21 00:48:25
0.4%,4.9%,1.6%,22.6%,1%,0.6%,36%,8.9%,23.9%,Stanislaus,2021-03-20,2021-03-19,2021-03-21 00:48:28
0.6%,13.4%,1%,16.3%,13.2%,0.2%,40.4%,7.3%,7.6%,Sutter,2021-03-20,2021-03-19,2021-03-21 00:48:32
1.1%,0.6%,0.2%,10.4%,9.2%,0.1%,50.4%,9.7%,18.2%,Tehama,2021-03-20,2021-03-19,2021-03-21 00:48:35
1.2%,0.9%,0.2%,2.3%,9.7%,0.3%,64.5%,3%,18%,Trinity,2021-03-20,2021-03-19,2021-03-21 00:48:39
0.2%,2.7%,0.7%,43.6%,6.7%,0.2%,30.7%,5.8%,9.4%,Tulare,2021-03-20,2021-03-19,2021-03-21 00:48:43
0.4%,1.3%,0.3%,4.3%,1.3%,0.4%,79.4%,6.3%,6.3%,Tuolumne,2021-03-20,2021-03-19,2021-03-21 00:48:46
0.2%,5.2%,0.9%,27.8%,17.9%,0.3%,33.8%,10%,4%,Ventura,2021-03-20,2021-03-19,2021-03-21 00:48:50
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,Yolo,2021-03-20,2021-03-19,2021-03-21 00:48:54
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,Yuba,2021-03-20,2021-03-19,2021-03-21 00:48:57
