American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.7%,1.9%,0.6%,4.7%,23.4%,0.2%,51.7%,8.6%,8.3%,Shasta,2021-04-10,2021-04-09,2021-04-11 06:25:47
0.5%,0.9%,0.1%,8.0%,9.5%,0.000%,74.6%,2.8%,3.6%,Sierra,2021-04-10,2021-04-09,2021-04-11 06:25:49
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Siskiyou,2021-04-10,2021-04-09,2021-04-11 06:25:52
0.4%,14.4%,8.7%,11.2%,9.0%,1.2%,33.7%,13.3%,8.1%,Solano,2021-04-10,2021-04-09,2021-04-11 06:25:54
0.5%,2.9%,0.9%,15.1%,12.6%,0.3%,53.1%,8.9%,5.9%,Sonoma,2021-04-10,2021-04-09,2021-04-11 06:25:56
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Stanislaus,2021-04-10,2021-04-09,2021-04-11 06:25:59
0.6%,14.9%,1.1%,19.3%,14.6%,0.2%,39.5%,6.1%,3.7%,Sutter,2021-04-10,2021-04-09,2021-04-11 06:26:01
1.0%,0.9%,0.3%,13.4%,9.9%,0.2%,53.6%,8.8%,11.9%,Tehama,2021-04-10,2021-04-09,2021-04-11 06:26:04
1.8%,1.7%,0.2%,3.3%,10.5%,0.2%,74.7%,1.3%,6.3%,Trinity,2021-04-10,2021-04-09,2021-04-11 06:26:06
0.2%,2.8%,0.7%,48.9%,7.8%,0.2%,28.4%,5.5%,5.4%,Tulare,2021-04-10,2021-04-09,2021-04-11 06:26:09
0.5%,1.5%,0.3%,4.9%,1.7%,0.4%,78.4%,6.0%,6.4%,Tuolumne,2021-04-10,2021-04-09,2021-04-11 06:26:11
0.1%,5.7%,1.0%,30.3%,18.0%,0.3%,34.8%,7.7%,2.0%,Ventura,2021-04-10,2021-04-09,2021-04-11 06:26:13
0.4%,8.0%,1.3%,15.9%,9.2%,0.4%,35.3%,11.0%,18.5%,Yolo,2021-04-10,2021-04-09,2021-04-11 06:26:16
1.1%,5.6%,2.3%,19.5%,10.9%,0.4%,51.4%,4.6%,4.1%,Yuba,2021-04-10,2021-04-09,2021-04-11 06:26:18
