0-17,18-49,50-64,65+,County,Date Updated,Date Data,Date Scraped
0.3%,23%,21.3%,55.5%,Shasta,2021-03-23,2021-03-22,2021-03-24 10:36:46
0%,19%,27.4%,53.6%,Sierra,2021-03-23,2021-03-18,2021-03-24 10:36:50
0.4%,19.9%,22.6%,57.1%,Siskiyou,2021-03-23,2021-03-22,2021-03-24 10:36:54
0.3%,32.4%,24.9%,42.5%,Solano,2021-03-23,2021-03-22,2021-03-24 10:36:57
0.2%,31%,21.9%,46.9%,Sonoma,2021-03-23,2021-03-22,2021-03-24 10:37:00
0.5%,32.6%,24.7%,42.3%,Stanislaus,2021-03-23,2021-03-22,2021-03-24 10:37:04
0.2%,30.5%,24.3%,45.1%,Sutter,2021-03-23,2021-03-22,2021-03-24 10:37:08
0%,24.4%,23.3%,52.2%,Tehama,2021-03-23,2021-03-22,2021-03-24 10:37:11
0.1%,19%,20.8%,60.1%,Trinity,2021-03-23,2021-03-21,2021-03-24 10:37:15
0.5%,40.7%,25.1%,33.7%,Tulare,2021-03-23,2021-03-22,2021-03-24 10:37:19
0.1%,17.7%,22.6%,59.6%,Tuolumne,2021-03-23,2021-03-22,2021-03-24 10:37:22
0.4%,34.5%,21.8%,43.4%,Ventura,2021-03-23,2021-03-22,2021-03-24 10:37:26
0.4%,41.8%,21%,36.8%,Yolo,2021-03-23,2021-03-22,2021-03-24 10:37:29
0.1%,28.2%,22.8%,48.8%,Yuba,2021-03-23,2021-03-22,2021-03-24 10:37:33
