American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.1%,0.7%,0.4%,63.5%,1.9%,0.1%,9.5%,7.8%,16.1%,Imperial,2021-04-01,2021-03-31,2021-04-02 12:31:32
1.0%,1.1%,0.2%,9.3%,20.4%,0.2%,52.9%,5.6%,9.4%,Inyo,2021-04-01,2021-03-31,2021-04-02 12:31:34
0.3%,4.1%,2.4%,31.4%,10.4%,0.3%,28.6%,11.6%,11.0%,Kern,2021-04-01,2021-03-31,2021-04-02 12:31:37
0.7%,2.6%,2.0%,41.1%,6.0%,0.2%,26.7%,6.2%,14.4%,Kings,2021-04-01,2021-03-31,2021-04-02 12:31:39
1.6%,1.1%,1.2%,16.0%,14.2%,0.1%,55.3%,3.6%,6.9%,Lake,2021-04-01,2021-03-31,2021-04-02 12:31:42
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Lassen,2021-04-01,2021-03-31,2021-04-02 12:31:44
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Los Angeles,2021-04-01,2021-03-31,2021-04-02 12:31:47
0.9%,1.9%,1.4%,32.9%,6.2%,0.1%,32.9%,8.6%,15.2%,Madera,2021-04-01,2021-03-31,2021-04-02 12:31:50
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Marin,2021-04-01,2021-03-31,2021-04-02 12:31:52
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Mariposa,2021-04-01,2021-03-31,2021-04-02 12:31:55
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Mendocino,2021-04-01,2021-03-31,2021-04-02 12:31:58
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Merced,2021-04-01,2021-03-31,2021-04-02 12:32:01
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Modoc,2021-04-01,2021-03-31,2021-04-02 12:32:03
0.4%,1.3%,0.3%,21.5%,9.9%,0.2%,57.4%,1.8%,7.3%,Mono,2021-04-01,2021-03-31,2021-04-02 12:32:06
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Monterey,2021-04-01,2021-03-31,2021-04-02 12:32:08
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Napa,2021-04-01,2021-03-31,2021-04-02 12:32:11
0.8%,0.7%,0.3%,5.2%,15.6%,0.1%,61.6%,6.3%,9.4%,Nevada,2021-04-01,2021-03-31,2021-04-02 12:32:14
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Orange,2021-04-01,2021-03-31,2021-04-02 12:32:16
0.4%,5.2%,0.9%,8.7%,11.8%,0.4%,45.1%,7.9%,19.6%,Placer,2021-04-01,2021-03-31,2021-04-02 12:32:19
0.9%,0.6%,0.4%,2.2%,6.1%,0.0%,73.1%,3.8%,12.9%,Plumas,2021-04-01,2021-03-31,2021-04-02 12:32:22
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Riverside,2021-04-01,2021-03-31,2021-04-02 12:32:24
0.4%,10.4%,3.9%,8.1%,8.5%,0.9%,28.9%,10.7%,28.3%,Sacramento,2021-04-01,2021-03-31,2021-04-02 12:32:27
0.2%,2.1%,0.6%,28.5%,4.3%,0.2%,21.6%,10.4%,32.1%,San Benito,2021-04-01,2021-03-31,2021-04-02 12:32:30
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,San Bernardino,2021-04-01,2021-03-31,2021-04-02 12:32:32
0.4%,11.9%,2.5%,20.7%,0.5%,0.6%,45.8%,9.3%,8.4%,San Diego,2021-04-01,2021-03-31,2021-04-02 12:32:35
0.2%,28.1%,3.0%,10.9%,7.0%,0.3%,25.8%,5.9%,18.8%,San Francisco,2021-04-01,2021-03-31,2021-04-02 12:32:38
0.4%,10.9%,3.6%,15.6%,1.8%,0.9%,23.5%,15.2%,28.1%,San Joaquin,2021-04-01,2021-03-31,2021-04-02 12:32:41
0.2%,1.2%,0.4%,7.4%,10.9%,0.1%,31.3%,14.4%,34.1%,San Luis Obispo,2021-04-01,2021-03-31,2021-04-02 12:32:43
0.2%,17.9%,1.1%,10.1%,12.8%,0.5%,28.2%,10.0%,19.2%,San Mateo,2021-04-01,2021-03-31,2021-04-02 12:32:46
0.3%,2.8%,0.8%,21.6%,15.6%,0.2%,34.1%,14.1%,10.5%,Santa Barbara,2021-04-01,2021-03-31,2021-04-02 12:32:49
0.1%,24.6%,1.3%,11.3%,11.4%,0.4%,23.1%,8.6%,19.1%,Santa Clara,2021-04-01,2021-03-31,2021-04-02 12:32:51
0.2%,2.0%,0.4%,20.2%,14.4%,0.1%,40.0%,10.1%,12.7%,Santa Cruz,2021-04-01,2021-03-31,2021-04-02 12:32:54
0.7%,1.4%,0.4%,3.3%,18.5%,0.1%,45.0%,13.4%,17.0%,Shasta,2021-04-01,2021-03-31,2021-04-02 12:32:57
0.5%,0.9%,0.1%,8.2%,8.8%,0.0%,72.6%,3.1%,5.8%,Sierra,2021-04-01,2021-03-31,2021-04-02 12:33:00
1.6%,0.8%,0.5%,6.3%,8.2%,0.0%,58.8%,4.4%,19.3%,Siskiyou,2021-04-01,2021-03-31,2021-04-02 12:33:02
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Solano,2021-04-01,2021-03-31,2021-04-02 12:33:05
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Sonoma,2021-04-01,2021-03-31,2021-04-02 12:33:07
0.5%,5.2%,1.7%,26.0%,0.6%,0.7%,35.9%,9.6%,19.9%,Stanislaus,2021-04-01,2021-03-31,2021-04-02 12:33:10
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Sutter,2021-04-01,2021-03-31,2021-04-02 12:33:13
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Tehama,2021-04-01,2021-03-31,2021-04-02 12:33:15
1.3%,1.1%,0.2%,2.3%,8.5%,0.3%,62.2%,3.4%,20.8%,Trinity,2021-04-01,2021-03-31,2021-04-02 12:33:18
0.3%,2.6%,0.7%,43.6%,5.7%,0.2%,29.6%,6.0%,11.3%,Tulare,2021-04-01,2021-03-31,2021-04-02 12:33:20
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Tuolumne,2021-04-01,2021-03-31,2021-04-02 12:33:23
0.2%,5.3%,0.9%,27.3%,15.6%,0.3%,33.6%,10.9%,5.9%,Ventura,2021-04-01,2021-03-31,2021-04-02 12:33:26
0.4%,6.3%,1.0%,13.2%,7.3%,0.3%,30.2%,9.6%,31.7%,Yolo,2021-04-01,2021-03-31,2021-04-02 12:33:28
1.1%,4.3%,2.0%,17.2%,9.3%,0.3%,48.4%,4.9%,12.6%,Yuba,2021-04-01,2021-03-31,2021-04-02 12:33:31
