American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,Alameda,2021-03-27,2021-03-26,2021-03-28 08:23:56
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,Alpine,2021-03-27,2021-03-25,2021-03-28 08:23:59
0.8%,1.5%,0.3%,7.2%,4.0%,0.3%,66.9%,8.9%,10.1%,Amador,2021-03-27,2021-03-26,2021-03-28 08:24:02
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,Butte,2021-03-27,2021-03-26,2021-03-28 08:24:04
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,Calaveras,2021-03-27,2021-03-26,2021-03-28 08:24:07
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,Colusa,2021-03-27,2021-03-26,2021-03-28 08:24:10
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,Contra Costa,2021-03-27,2021-03-26,2021-03-28 08:24:12
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,Del Norte,2021-03-27,2021-03-26,2021-03-28 08:24:15
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,El Dorado,2021-03-27,2021-03-26,2021-03-28 08:24:17
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,Fresno,2021-03-27,2021-03-26,2021-03-28 08:24:20
2.1%,1.2%,0.2%,21.5%,8.1%,0.1%,43.2%,10.4%,13.2%,Glenn,2021-03-27,2021-03-26,2021-03-28 08:24:22
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,Humboldt,2021-03-27,2021-03-26,2021-03-28 08:24:25
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,Imperial,2021-03-27,2021-03-26,2021-03-28 08:24:27
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,Inyo,2021-03-27,2021-03-26,2021-03-28 08:24:30
0.4%,4.0%,2.3%,31.1%,11.1%,0.3%,28.9%,11.4%,10.4%,Kern,2021-03-27,2021-03-26,2021-03-28 08:24:32
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,Kings,2021-03-27,2021-03-26,2021-03-28 08:24:35
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,Lake,2021-03-27,2021-03-26,2021-03-28 08:24:38
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,Lassen,2021-03-27,2021-03-26,2021-03-28 08:24:40
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,Los Angeles,2021-03-27,2021-03-26,2021-03-28 08:24:43
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,Madera,2021-03-27,2021-03-26,2021-03-28 08:24:45
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,Marin,2021-03-27,2021-03-26,2021-03-28 08:24:48
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,Mariposa,2021-03-27,2021-03-26,2021-03-28 08:24:50
