American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Alameda,2021-03-19,2021-03-18,2021-03-20 04:22:07
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Alpine,2021-03-19,2021-03-18,2021-03-20 04:22:11
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Amador,2021-03-19,2021-03-18,2021-03-20 04:22:15
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Butte,2021-03-19,2021-03-18,2021-03-20 04:22:19
0.4%,1%,0.4%,4.4%,1.6%,0.1%,51.4%,8.7%,31.9%,Calaveras,2021-03-19,2021-03-18,2021-03-20 04:22:22
1.1%,0.7%,0.5%,26.2%,6%,0.1%,34.1%,5.4%,25.9%,Colusa,2021-03-19,2021-03-18,2021-03-20 04:22:26
0.2%,11.2%,4.6%,12.1%,12.3%,0.6%,35.9%,7.9%,15.1%,Contra Costa,2021-03-19,2021-03-18,2021-03-20 04:22:29
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Del Norte,2021-03-19,2021-03-17,2021-03-20 04:22:33
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,El Dorado,2021-03-19,2021-03-18,2021-03-20 04:22:37
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Fresno,2021-03-19,2021-03-18,2021-03-20 04:22:41
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Glenn,2021-03-19,2021-03-18,2021-03-20 04:22:45
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Humboldt,2021-03-19,2021-03-18,2021-03-20 04:22:48
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Imperial,2021-03-19,2021-03-18,2021-03-20 04:22:52
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Inyo,2021-03-19,2021-03-18,2021-03-20 04:22:56
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Kern,2021-03-19,2021-03-18,2021-03-20 04:22:59
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Kings,2021-03-19,2021-03-18,2021-03-20 04:23:03
1.9%,1%,1.1%,15.6%,16.6%,0.2%,56.6%,2.9%,4.2%,Lake,2021-03-19,2021-03-18,2021-03-20 04:23:06
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Lassen,2021-03-19,2021-03-18,2021-03-20 04:23:09
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Los Angeles,2021-03-19,2021-03-18,2021-03-20 04:23:14
1%,1.8%,1.4%,32.8%,7.3%,0.2%,35.7%,7.7%,12%,Madera,2021-03-19,2021-03-18,2021-03-20 04:23:18
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Marin,2021-03-19,2021-03-18,2021-03-20 04:23:22
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Mariposa,2021-03-19,2021-03-18,2021-03-20 04:23:26
0.8%,1.3%,0.3%,16.4%,14.1%,0.2%,50.4%,5.3%,11.2%,Mendocino,2021-03-19,2021-03-18,2021-03-20 04:23:29
0.3%,5.6%,1.6%,32.4%,0.6%,0.3%,26.8%,8.4%,24.2%,Merced,2021-03-19,2021-03-18,2021-03-20 04:23:33
2.4%,1.5%,0.9%,7.2%,4.8%,0.1%,72.6%,1.7%,8.8%,Modoc,2021-03-19,2021-03-18,2021-03-20 04:23:37
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Mono,2021-03-19,2021-03-18,2021-03-20 04:23:41
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Monterey,2021-03-19,2021-03-18,2021-03-20 04:23:45
0.2%,4.4%,1%,16.9%,7.7%,0.4%,43.7%,6.3%,19.5%,Napa,2021-03-19,2021-03-18,2021-03-20 04:23:48
0.7%,0.6%,0.2%,5%,17.8%,0.1%,62.6%,5.9%,6.9%,Nevada,2021-03-19,2021-03-18,2021-03-20 04:23:52
0.1%,18.9%,0.8%,12.8%,16.8%,0.3%,31.9%,9.7%,8.6%,Orange,2021-03-19,2021-03-18,2021-03-20 04:23:56
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Placer,2021-03-19,2021-03-18,2021-03-20 04:24:00
0.8%,0.5%,0.3%,1.8%,6.3%,0%,74.8%,3.6%,11.9%,Plumas,2021-03-19,2021-03-18,2021-03-20 04:24:04
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Riverside,2021-03-19,2021-03-18,2021-03-20 04:24:07
0.4%,10.8%,4%,8.2%,10.2%,0.9%,32.1%,11.4%,21.9%,Sacramento,2021-03-19,2021-03-18,2021-03-20 04:24:11
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,San Benito,2021-03-19,2021-03-18,2021-03-20 04:24:15
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,San Bernardino,2021-03-19,2021-03-18,2021-03-20 04:24:19
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,San Diego,2021-03-19,2021-03-18,2021-03-20 04:24:22
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,San Francisco,2021-03-19,2021-03-18,2021-03-20 04:24:26
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,San Joaquin,2021-03-19,2021-03-18,2021-03-20 04:24:30
0.1%,1.1%,0.4%,5.8%,12.7%,0.1%,29.8%,15.3%,34.7%,San Luis Obispo,2021-03-19,2021-03-18,2021-03-20 04:24:33
0.2%,19%,1.2%,9.8%,15%,0.6%,29.8%,10%,14.5%,San Mateo,2021-03-19,2021-03-18,2021-03-20 04:24:37
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Santa Barbara,2021-03-19,2021-03-18,2021-03-20 04:24:41
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Santa Clara,2021-03-19,2021-03-18,2021-03-20 04:24:45
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Santa Cruz,2021-03-19,2021-03-18,2021-03-20 04:24:48
0.7%,1.2%,0.3%,3.1%,22.3%,0.1%,46.3%,12.3%,13.6%,Shasta,2021-03-19,2021-03-18,2021-03-20 04:24:52
0.6%,0.8%,0.1%,8.1%,9.2%,0%,74.1%,3.2%,4%,Sierra,2021-03-19,2021-03-18,2021-03-20 04:24:56
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Siskiyou,2021-03-19,2021-03-18,2021-03-20 04:25:00
0.3%,11.6%,6.9%,8.4%,7.8%,1%,29.1%,12.1%,22.9%,Solano,2021-03-19,2021-03-18,2021-03-20 04:25:02
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Sonoma,2021-03-19,2021-03-18,2021-03-20 04:25:06
0.4%,5%,1.6%,22.1%,1%,0.6%,36.3%,9%,24%,Stanislaus,2021-03-19,2021-03-18,2021-03-20 04:25:09
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Sutter,2021-03-19,2021-03-18,2021-03-20 04:25:13
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Tehama,2021-03-19,2021-03-18,2021-03-20 04:25:17
1.2%,0.8%,0.2%,2.3%,10.1%,0.3%,65.7%,2.8%,16.7%,Trinity,2021-03-19,2021-03-18,2021-03-20 04:25:21
0.2%,2.7%,0.6%,43.7%,6.8%,0.2%,30.8%,5.8%,9.1%,Tulare,2021-03-19,2021-03-18,2021-03-20 04:25:24
0.4%,1.3%,0.3%,4.3%,1.3%,0.4%,79.5%,6.3%,6.3%,Tuolumne,2021-03-19,2021-03-18,2021-03-20 04:25:28
0.1%,5.3%,0.9%,26.9%,18.9%,0.3%,34.3%,9.9%,3.3%,Ventura,2021-03-19,2021-03-18,2021-03-20 04:25:32
0.4%,6.4%,1%,12.7%,8.3%,0.3%,32.5%,8.9%,29.4%,Yolo,2021-03-19,2021-03-18,2021-03-20 04:25:36
1.2%,4.3%,2%,17.2%,10.8%,0.3%,51%,4.5%,8.7%,Yuba,2021-03-19,2021-03-18,2021-03-20 04:25:40
