American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.4%,5.3%,0.9%,8.9%,12.1%,0.4%,45.4%,7.9%,18.8%,Placer,2021-03-28,2021-03-27,2021-03-28 16:37:44
0.8%,0.6%,0.4%,2.1%,6.3%,0.0%,73.6%,3.6%,12.5%,Plumas,2021-03-28,2021-03-27,2021-03-28 16:37:47
0.3%,5.7%,3.7%,24.0%,12.9%,0.3%,32.1%,12.6%,8.4%,Riverside,2021-03-28,2021-03-27,2021-03-28 16:37:49
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Sacramento,2021-03-28,2021-03-27,2021-03-28 16:37:52
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,San Benito,2021-03-28,2021-03-27,2021-03-28 16:37:55
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,San Bernardino,2021-03-28,2021-03-27,2021-03-28 16:37:57
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,San Diego,2021-03-28,2021-03-27,2021-03-28 16:38:00
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,San Francisco,2021-03-28,2021-03-27,2021-03-28 16:38:02
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,San Joaquin,2021-03-28,2021-03-27,2021-03-28 16:38:05
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,San Luis Obispo,2021-03-28,2021-03-27,2021-03-28 16:38:08
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,San Mateo,2021-03-28,2021-03-27,2021-03-28 16:38:11
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Santa Barbara,2021-03-28,2021-03-27,2021-03-28 16:38:13
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Santa Clara,2021-03-28,2021-03-27,2021-03-28 16:38:16
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Santa Cruz,2021-03-28,2021-03-27,2021-03-28 16:38:18
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Shasta,2021-03-28,2021-03-27,2021-03-28 16:38:21
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Sierra,2021-03-28,2021-03-26,2021-03-28 16:38:23
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Siskiyou,2021-03-28,2021-03-27,2021-03-28 16:38:26
0.3%,10.7%,6.4%,8.8%,6.8%,0.9%,26.6%,11.2%,28.3%,Solano,2021-03-28,2021-03-27,2021-03-28 16:38:28
0.5%,2.1%,0.7%,13.6%,10.8%,0.2%,43.3%,8.5%,20.4%,Sonoma,2021-03-28,2021-03-27,2021-03-28 16:38:31
0.5%,5.2%,1.7%,25.5%,0.6%,0.7%,36.3%,9.5%,20.2%,Stanislaus,2021-03-28,2021-03-27,2021-03-28 16:38:33
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Sutter,2021-03-28,2021-03-27,2021-03-28 16:38:36
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Tehama,2021-03-28,2021-03-27,2021-03-28 16:38:38
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Trinity,2021-03-28,2021-03-26,2021-03-28 16:38:41
0.3%,2.6%,0.7%,43.5%,5.9%,0.2%,30.0%,6.0%,10.8%,Tulare,2021-03-28,2021-03-27,2021-03-28 16:38:43
0.5%,1.4%,0.3%,4.6%,1.1%,0.4%,79.1%,6.2%,6.5%,Tuolumne,2021-03-28,2021-03-27,2021-03-28 16:38:46
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Ventura,2021-03-28,2021-03-27,2021-03-28 16:38:48
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Yolo,2021-03-28,2021-03-27,2021-03-28 16:38:51
1.1%,4.2%,2.0%,17.2%,9.4%,0.3%,48.9%,4.8%,12.2%,Yuba,2021-03-28,2021-03-27,2021-03-28 16:38:54
