American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.2%,20.7%,5.6%,10.3%,10.4%,0.5%,25.3%,8.8%,18.1%,Alameda,2021-03-25,2021-03-24,2021-03-26 12:28:49
1.8%,0.6%,0.2%,0.6%,0.3%,0.0%,18.4%,0.9%,77.2%,Alpine,2021-03-25,2021-03-24,2021-03-26 12:28:51
0.8%,1.5%,0.3%,7.3%,4.0%,0.3%,67.4%,8.8%,9.6%,Amador,2021-03-25,2021-03-24,2021-03-26 12:28:53
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Butte,2021-03-25,2021-03-24,2021-03-26 12:28:55
0.4%,1.1%,0.4%,4.6%,1.4%,0.2%,53.6%,8.6%,29.7%,Calaveras,2021-03-25,2021-03-24,2021-03-26 12:28:58
1.1%,0.7%,0.4%,26.9%,5.6%,0.1%,32.9%,5.5%,26.8%,Colusa,2021-03-25,2021-03-24,2021-03-26 12:29:00
0.2%,10.9%,4.5%,12.4%,11.3%,0.6%,34.5%,7.8%,17.8%,Contra Costa,2021-03-25,2021-03-24,2021-03-26 12:29:02
6.9%,1.8%,0.6%,5.0%,7.8%,0.1%,60.8%,2.5%,14.6%,Del Norte,2021-03-25,2021-03-24,2021-03-26 12:29:06
0.2%,2.8%,0.5%,5.4%,13.1%,0.3%,49.9%,7.9%,19.9%,El Dorado,2021-03-25,2021-03-24,2021-03-26 12:29:08
0.5%,6.9%,2.1%,31.4%,9.1%,0.2%,28.8%,7.9%,13.1%,Fresno,2021-03-25,2021-03-24,2021-03-26 12:29:10
2.2%,1.1%,0.2%,20.9%,8.5%,0.1%,44.7%,10.3%,12.1%,Glenn,2021-03-25,2021-03-24,2021-03-26 12:29:13
3.4%,1.3%,0.7%,5.9%,13.9%,0.2%,64.2%,3.1%,7.3%,Humboldt,2021-03-25,2021-03-24,2021-03-26 12:29:15
0.1%,0.7%,0.4%,66.9%,2.2%,0.1%,9.7%,6.5%,13.5%,Imperial,2021-03-25,2021-03-24,2021-03-26 12:29:17
1.1%,0.9%,0.2%,8.9%,21.6%,0.2%,54.1%,5.1%,8.0%,Inyo,2021-03-25,2021-03-23,2021-03-26 12:29:19
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Kern,2021-03-25,2021-03-24,2021-03-26 12:29:21
0.7%,2.6%,2.0%,40.9%,6.7%,0.2%,27.4%,6.2%,13.3%,Kings,2021-03-25,2021-03-24,2021-03-26 12:29:24
1.7%,1.1%,1.2%,16.0%,14.8%,0.1%,55.7%,3.4%,6.1%,Lake,2021-03-25,2021-03-24,2021-03-26 12:29:26
1.1%,1.4%,0.7%,6.8%,7.5%,0.3%,59.9%,3.8%,18.6%,Lassen,2021-03-25,2021-03-24,2021-03-26 12:29:28
0.2%,12.4%,4.4%,24.7%,16.7%,0.4%,19.6%,14.4%,7.3%,Los Angeles,2021-03-25,2021-03-24,2021-03-26 12:29:30
